XYDATA,PA,PLC,PC,PE,PET,PP,PS,PVC,Type A  BoxCD02 (PE),Type B  BoxAB10 (PE),Type C  BoxBC07 (PE),Type D BoxBA09 (PE),Type Z Box A B01 (un),Type B Box A B08 (PP),Type B Box A D04 (PP),Type A Box A D08 (PP),Type C Box B G06 (PS),"(1,1)"
1462.4196,1471.45,512.494,553.96,532.583,780.03,550.361,552.611,522.767,647.718,984.248,520.745,530.786,783.754,2498.89,681.068,813.533,592.121,0.865035331
1463.4196,1471.28,511.434,552.885,530.899,777.779,543.878,551.73,522.813,642.141,982.643,520.207,531.024,781.508,2488.96,675.882,809.556,591.88,1.614171571
1464.4196,1471.36,510.689,551.173,529.243,776.256,537.928,551.37,522.928,635.956,981.387,519.643,531.237,779.455,2480.06,671.535,806.039,592.018,1.28814333
1465.4196,1469.86,510.783,549.439,527.739,776.371,532.639,551.617,522.889,629.781,981.07,519.339,531.178,779.089,2475.08,669.159,802.231,592.238,1.852452574
1466.4196,1467.05,511.533,547.917,526.23,777.266,527.981,552.169,522.748,624.34,981.501,519.282,530.948,779.984,2472.61,668.176,798.23,592.29,2.155155507
1467.4196,1464.26,512.406,546.647,524.419,777.209,523.849,552.534,522.692,620.388,982.156,519.325,530.794,780.77,2469.4,667.281,794.499,592.269,1.242529158
1468.4196,1462.34,512.994,545.55,522.178,775.456,520.201,552.41,522.772,617.92,982.672,519.365,530.84,780.697,2463.97,665.857,791.372,592.375,1.560323955
1469.4196,1461.1,513.177,544.28,519.758,773.488,517.145,551.923,522.731,615.638,982.999,519.379,530.966,780.421,2458.33,664.639,788.936,592.625,-0.40462164
1470.4196,1460.21,512.887,542.499,517.451,772.965,514.798,551.262,522.303,612.291,983.096,519.356,531.03,780.722,2454.75,664.421,787.238,592.762,0.114076593
1471.4196,1459.41,512.249,540.48,515.402,773.841,513.13,550.658,521.664,608.217,982.577,519.351,530.909,781.455,2453.79,664.965,786.21,592.548,0.947699397
1472.4196,1458.5,511.52,538.931,513.651,774.855,512.006,550.371,521.308,604.611,980.85,519.458,530.498,781.808,2454.97,665.389,785.716,592.039,2.775291822
1473.4196,1457.29,510.946,538.258,512.2,775.019,511.254,550.53,521.531,602.253,977.866,519.682,529.839,781.243,2457.41,665.071,785.575,591.433,1.86214654
1474.4196,1455.68,510.728,537.829,510.93,774.342,510.589,550.814,521.946,600.874,975.153,519.771,529.409,780.169,2459.18,664.158,785.485,590.921,1.078348997
1475.4196,1453.6,511.036,536.832,509.705,773.05,509.713,550.828,522.049,600.046,974.424,519.449,529.716,779.181,2458.28,662.932,785.141,590.677,1.478766438
1476.4196,1451.6,511.613,535.264,508.6,771.616,508.671,550.546,521.797,599.328,975.642,518.793,530.487,778.709,2455.07,661.67,784.527,590.857,-0.247388427
1477.4196,1450.85,511.773,533.936,507.901,770.768,507.851,550.317,521.623,598.265,977.229,518.195,530.756,779.007,2451.92,660.639,783.885,591.375,1.880922372
1478.4196,1452.08,510.997,533.493,507.78,771.008,507.557,550.405,521.867,596.602,977.886,517.961,529.885,780.151,2450.68,660.077,783.381,591.988,-0.234943706
1479.4196,1453.72,509.704,533.563,507.809,771.682,507.615,550.557,522.328,594.799,977.721,517.997,528.711,781.36,2450.64,660.083,782.829,592.499,0.600073617
1480.4196,1453.54,508.592,533.472,507.382,771.795,507.706,550.372,522.637,593.464,977.212,518.105,528.433,781.609,2450.44,660.715,781.961,592.872,2.358232933
1481.4196,1451.29,508.012,532.967,506.393,771.031,507.672,549.874,522.629,592.81,976.735,518.193,529.23,780.623,2449.44,661.708,780.922,593.101,0.798499934
1482.4196,1449.5,507.82,532.398,505.44,770.036,507.58,549.691,522.426,592.626,976.55,518.294,530.018,779.195,2447.93,662.402,780.373,593.174,1.666036863
1483.4196,1450.37,507.839,532.114,505.074,769.456,507.497,550.378,522.151,592.67,976.845,518.444,529.837,778.146,2446.23,662.244,780.813,593.071,0.985415359
1484.4196,1452.1,507.92,532.126,505.102,769.399,507.354,551.638,521.798,592.643,977.422,518.625,528.976,777.872,2444.48,661.5,781.551,592.79,2.161827489
1485.4196,1451.08,507.925,532.298,504.999,769.734,507.022,552.796,521.303,592.239,977.939,518.798,528.201,778.582,2442.76,660.751,781.446,592.415,2.297138901
1486.4196,1446.53,507.806,532.473,504.481,770.22,506.511,553.421,520.762,591.477,978.293,518.938,527.967,780.073,2441.63,660.401,780.223,592.051,1.471931492
1487.4196,1443.3,507.696,532.455,503.743,770.399,506.113,553.586,520.59,590.87,978.794,519.041,528.191,781.329,2442.49,660.552,779.106,591.797,0.654505761
1488.4196,1446.24,507.725,532.077,503.038,769.857,506.113,553.434,521.175,590.878,979.69,519.109,528.723,781.355,2446.53,661.239,779.298,591.736,-0.113937934
1489.4196,1453.23,507.776,531.548,502.618,768.93,506.342,553.269,522.186,591.219,980.252,519.172,529.277,780.494,2452.33,662.16,780.442,591.941,2.681474128
1490.4196,1457.75,507.581,531.315,502.737,768.427,506.35,553.497,522.846,591.267,979.225,519.271,529.499,779.924,2457.03,662.824,781.332,592.403,1.687357747
1491.4196,1455.91,507.022,531.606,503.427,768.869,505.9,554.241,522.687,590.74,976.396,519.448,529.209,780.296,2458.64,662.958,781.307,593.078,0.55674789
1492.4196,1451.38,506.423,532.027,504.088,769.942,505.377,554.821,522.145,590.089,974.101,519.731,528.657,780.721,2457.29,662.812,781.042,593.765,-0.394417762
1493.4196,1448.95,506.163,532.106,504.052,771.188,505.243,554.469,521.79,589.816,974.845,520.139,528.15,780.115,2453.52,662.694,781.348,593.975,2.539290243
1494.4196,1449.59,506.199,531.889,503.351,772.189,505.411,553.325,521.746,589.888,978.081,520.624,527.908,778.684,2448.67,662.599,782.092,593.272,0.726701682
1495.4196,1451,506.126,531.874,502.626,772.563,505.314,552.314,521.75,589.929,980.966,521.083,528.083,777.751,2444.73,662.288,782.432,592.016,1.516879232
1496.4196,1451.36,505.702,532.408,502.36,772.057,504.593,552.087,521.599,589.728,981.433,521.439,528.699,778.259,2443.1,661.623,781.779,591.02,-0.609157772
1497.4196,1451.35,505.388,533.164,502.323,770.937,503.778,552.091,521.365,589.575,980.269,521.703,529.334,779.487,2443.16,660.841,780.482,590.813,2.238814634
1498.4196,1452.26,505.803,533.659,502.118,769.606,503.604,551.498,521.188,589.82,978.846,521.91,529.498,780.314,2443.87,660.257,779.083,591.192,-0.969486243
1499.4196,1454.05,506.904,533.823,501.711,768.68,504.148,550.323,521.165,590.184,977.888,522.13,529.254,780.398,2444.77,660.111,778.044,591.837,0.856632981
1500.4196,1455.12,507.872,534.069,501.494,769.021,504.716,549.573,521.339,589.826,977.448,522.471,529.228,780.306,2445.97,660.569,777.736,592.438,1.960449328
1501.4196,1454.14,508.015,534.752,501.787,771.157,504.709,550.048,521.718,588.265,977.514,523,529.874,780.552,2447.44,661.676,778.391,592.687,0.378319156
1502.4196,1451.57,507.622,535.722,502.359,773.601,504.336,551.018,522.11,586.602,977.897,523.579,530.668,781.049,2448.34,662.911,779.581,592.403,-0.275341479
1503.4196,1448.53,507.325,536.654,502.785,774.174,504.085,551.227,522.257,586.308,978.355,524.005,530.805,781.498,2447.61,663.591,780.68,591.843,-0.668122025
1504.4196,1446.41,507.416,537.315,502.836,772.417,504.149,550.34,522.108,587.533,978.767,524.059,530.157,781.751,2445.81,663.587,781.409,591.361,0.008067023
1505.4196,1447.02,507.646,537.615,502.589,770.6,504.254,549.494,521.945,588.843,979.174,523.497,529.54,781.904,2445.73,663.527,781.964,591.252,0.881069523
1506.4196,1451.72,507.761,537.51,502.158,770.899,504.131,549.785,522.037,589.009,979.61,522.167,529.686,782.031,2449.59,663.968,782.508,591.747,0.186675527
1507.4196,1457.79,507.848,537.212,501.718,772.717,503.927,550.932,522.349,588.538,979.98,520.574,530.3,781.867,2454.57,664.587,782.745,592.907,0.799311999
1508.4196,1460.51,508.159,537.057,501.474,774.101,503.99,551.981,522.691,588.561,980.137,519.491,530.655,780.981,2455.75,664.692,782.187,593.944,2.489980365
1509.4196,1457.86,508.651,537.141,501.49,773.944,504.449,552.314,522.904,589.445,979.884,519.287,530.393,779.403,2451.91,664.146,780.839,593.83,0.617391038
1510.4196,1453.66,508.635,537.04,501.53,772.972,504.953,552.058,522.887,590.333,978.941,519.578,529.842,778.149,2448.67,663.839,779.621,592.548,1.737732897
1511.4196,1452.15,507.444,536.31,501.346,772.111,505.121,551.443,522.565,590.362,977.11,519.91,529.379,778.258,2451.64,664.637,779.437,591.489,-1.010597636
1512.4196,1453.71,505.655,535.088,500.995,771.857,504.913,550.794,522.051,589.554,975.122,519.983,529.094,779.482,2458.74,666.04,780.093,591.891,2.94034205
1513.4196,1456.17,504.662,533.891,500.735,772.415,504.518,550.497,521.586,588.364,974.233,519.585,528.913,780.723,2463.53,666.769,780.76,593.188,0.883516448
1514.4196,1457.91,505.265,533.088,500.737,773.711,504.107,550.737,521.357,587.232,975.067,518.71,528.806,781.22,2462.38,666.159,780.89,594.055,-0.428693605
1515.4196,1459,506.479,532.599,500.907,774.865,503.781,551.111,521.396,586.556,976.637,517.875,528.854,781.227,2458.87,665.103,780.642,593.904,1.730288837
1516.4196,1459.8,507.053,532.264,501.104,774.907,503.626,551.141,521.695,586.687,977.778,517.639,529.141,781.177,2457.47,664.673,780.294,593.521,0.610284789
1517.4196,1460.42,506.782,532.031,501.222,773.992,503.615,550.924,522.097,587.483,978.336,518.013,529.523,781.373,2458.94,665.062,780.222,593.735,-0.615220916
1518.4196,1460.75,506.375,531.938,501.187,773.25,503.625,551.063,522.313,588.477,978.917,518.592,529.685,782,2461.3,665.79,780.874,594.322,0.101569598
1519.4196,1460.74,506.372,531.996,500.982,773.549,503.579,551.925,522.142,589.239,979.939,519.034,529.463,783.076,2462.82,666.436,782.341,594.458,1.075617455
1520.4196,1460.62,506.52,532.099,500.805,774.584,503.594,552.88,521.762,589.461,981.089,519.244,529.225,783.956,2462.87,666.82,783.484,593.754,0.32761906
1521.4196,1460.71,506.377,532.111,500.902,775.758,503.825,553.071,521.443,588.891,981.913,519.191,529.433,783.859,2461.18,666.829,782.974,592.92,0.695913617
1522.4196,1461.23,505.926,531.964,501.201,776.579,504.156,552.386,521.37,587.857,982.293,519.03,530.098,782.887,2458.84,666.619,780.994,592.773,-0.139969077
1523.4196,1462.35,505.628,531.663,501.273,776.671,504.16,551.561,521.638,587.186,982.433,519.109,530.787,782.142,2458.37,666.613,779.235,593.236,1.518884998
1524.4196,1464.1,505.855,531.265,500.796,775.865,503.537,551.26,522.265,587.464,982.529,519.689,531.148,782.529,2461.58,667.115,779.056,593.565,1.473074234
1525.4196,1465.87,506.362,531.053,500.152,775.079,502.775,551.509,522.89,588.269,982.651,520.603,531.292,783.561,2466.74,667.815,779.998,593.288,0.961734847
1526.4196,1466.82,506.697,531.384,499.952,775.573,502.617,552.113,523.029,588.943,982.826,521.562,531.458,784.292,2471.14,668.23,781.087,592.898,1.023213708
1527.4196,1466.63,506.689,532.228,500.332,777.282,503.229,552.756,522.601,589.217,982.804,522.318,531.678,784.329,2472.6,668.07,781.755,593.057,1.91825979
1528.4196,1465.72,506.574,532.981,500.725,778.174,503.92,552.938,522.117,589.252,981.974,522.679,531.713,784.098,2469.68,667.291,781.95,593.749,-0.517927361
1529.4196,1464.62,506.599,533.089,500.603,776.488,504.043,552.279,522.049,589.21,979.984,522.547,531.372,784.029,2461.9,665.956,781.735,594.304,-0.10311806
1530.4196,1464.07,506.809,532.724,500.144,773.636,503.789,551.365,522.229,589.132,978.212,522.389,530.871,784.105,2454.56,664.696,781.676,594.201,1.706076241
1531.4196,1464.97,507.163,532.378,499.838,772.437,503.715,551.21,522.199,589.016,978.68,522.884,530.578,784.108,2455.09,664.35,782.52,593.709,2.349739961
1532.4196,1467.28,507.541,532.347,499.95,774.088,504.024,552.141,521.787,588.835,981.76,524.19,530.64,783.983,2464.64,665.175,784.216,593.314,2.469193506
1533.4196,1469.26,507.674,532.543,500.314,776.655,504.229,553.162,521.371,588.517,985.084,525.607,530.836,783.992,2473.94,666.463,785.397,593.314,1.054581817
1534.4196,1469.24,507.328,532.83,500.725,778.048,503.842,553.242,521.35,588.018,986.325,526.411,530.938,784.383,2474.18,667.487,784.799,593.778,0.402482078
1535.4196,1468.13,506.792,533.018,501.082,778.186,503.151,552.516,521.693,587.499,985.647,526.388,530.939,784.943,2468.35,668.17,783.099,594.667,1.324584293
1536.4196,1468.35,506.654,532.886,501.347,778.153,502.893,551.792,522.127,587.207,984.459,525.573,530.944,785.186,2465.34,668.754,781.938,595.409,-1.540798456
1537.4196,1471.11,507.184,532.382,501.458,778.654,503.431,551.603,522.435,587.26,983.827,524.18,531.02,784.932,2469.89,669.326,782.147,595.244,0.727265902
1538.4196,1474.48,507.848,531.863,501.291,779.416,504.183,551.774,522.566,587.532,984.067,522.789,531.143,784.766,2477.78,669.633,782.812,594.186,-0.382603431
1539.4196,1476.22,508.031,531.728,500.741,780.03,504.47,552.034,522.5,587.887,985.331,521.974,531.276,785.32,2483.91,669.423,782.91,593.475,0.87709352
1540.4196,1475.98,507.721,531.994,500.056,780.369,504.302,552.306,522.363,588.346,987.006,521.682,531.354,786.201,2486.9,668.992,782.735,594.25,1.670064945
1541.4196,1474.85,507.357,532.403,499.752,780.505,504.193,552.654,522.387,589.016,987.985,521.46,531.295,786.266,2487.7,668.981,783.422,595.961,1.531183244
1542.4196,1473.91,507.276,532.739,500.126,780.528,504.443,553.05,522.69,589.849,987.683,521.018,531.035,784.943,2487.4,669.715,785.403,597.263,1.994975035
1543.4196,1474.11,507.465,532.949,500.765,780.564,504.615,553.161,523.006,590.437,986.968,520.531,530.568,783.589,2487.33,670.62,787.123,597.39,2.022925646
1544.4196,1476.32,507.837,533.017,501.133,780.741,504.156,552.625,523.01,590.357,986.9,520.242,529.913,783.862,2488.77,671.004,786.824,596.76,0.934564127
1545.4196,1479.95,508.209,532.945,501.118,781.014,503.234,551.794,522.701,589.688,987.677,520.205,529.342,785.722,2491.83,670.756,784.928,595.916,0.097969859
1546.4196,1483.03,508.314,532.754,501.001,781.187,502.688,551.678,522.378,588.865,988.794,520.319,529.329,787.544,2495.66,670.228,783.612,595.238,-0.621927221
1547.4196,1484.07,507.98,532.512,501.006,781.133,503.107,552.916,522.282,588.257,989.771,520.459,530.092,788.011,2499.17,669.83,784.368,595.004,2.189557192
1548.4196,1483.67,507.444,532.488,501.037,781.062,503.932,554.475,522.337,588.019,990.272,520.443,530.916,787.36,2500.57,670.109,786.073,595.299,0.762097361
1549.4196,1482.97,507.048,532.987,500.92,781.264,504.323,554.923,522.389,588.254,990.019,520.084,530.914,786.235,2498.07,671.601,787.077,595.719,-0.041019612
1550.4196,1482.79,506.886,533.86,500.591,781.807,504.052,554.136,522.371,588.836,989.256,519.515,530.041,785.31,2492.98,673.792,787.05,595.817,-0.257861861
1551.4196,1483.55,506.767,534.425,500.115,782.495,503.597,553.499,522.318,589.444,988.754,519.189,529.092,785.299,2489.83,675.112,786.987,595.69,0.465437943
1552.4196,1485.54,506.555,534.161,499.578,783.139,503.391,554.167,522.28,589.77,989.058,519.431,528.753,786.666,2492.19,674.443,787.616,595.842,1.853918125
1553.4196,1488.41,506.488,533.558,499.142,783.648,503.38,555.589,522.349,589.602,989.582,519.923,529.02,788.51,2498.78,672.932,788.176,596.523,1.186739667
1554.4196,1491.57,506.918,533.43,498.987,783.968,503.35,556.654,522.631,588.771,989.441,520.173,529.687,789.49,2506.9,672.335,787.519,597.11,-0.414541605
1555.4196,1494.16,507.744,534.007,499.186,784.294,503.246,556.85,523.048,587.622,988.791,520.083,530.407,789.089,2513.76,673.08,785.79,596.852,1.580745948
1556.4196,1494.91,508.205,534.674,499.648,785.178,503.23,556.52,523.261,587.057,989.076,520.044,530.654,787.968,2516.42,673.949,784.742,596.014,0.905282827
1557.4196,1492.96,507.658,534.838,500.257,786.985,503.446,556.055,522.983,587.729,991.392,520.368,530.043,786.85,2512.89,673.855,785.824,595.806,2.021287022
1558.4196,1490.3,506.596,534.532,500.818,788.626,503.77,555.703,522.417,588.953,994.333,520.763,529.093,786.249,2506.86,673.077,788.162,597.051,-0.19695537
1559.4196,1490.12,505.99,534.051,501.102,788.412,503.968,555.651,521.971,589.652,995.626,520.722,528.635,786.59,2504.03,672.381,790.055,598.814,2.876198928
1560.4196,1493.42,506.24,533.707,501.009,786.129,503.934,555.961,521.868,589.508,994.588,520.138,528.995,787.971,2506.16,672.256,790.583,599.735,1.831946763
1561.4196,1497.27,506.734,533.846,500.67,784.183,503.788,556.48,522.006,589.201,992.97,519.517,529.729,789.916,2509.1,672.76,790.021,599.399,0.474505492
1562.4196,1498.73,506.828,534.728,500.242,784.903,503.669,557.055,522.244,589.343,992.515,519.33,530.353,791.869,2508.94,673.873,788.78,598.462,3.371277123
1563.4196,1498.08,506.514,535.831,499.918,787.558,503.674,557.712,522.431,589.711,993.408,519.429,530.58,793.076,2507.3,675.243,787.53,597.547,0.785962077
1564.4196,1497.29,506.112,536.232,499.909,789.83,503.873,558.579,522.408,589.767,995.132,519.392,530.21,792.685,2508.3,676.374,787.053,596.808,1.358441345
1565.4196,1497.8,505.879,535.587,500.281,790.396,504.226,559.681,522.173,589.397,997.046,519.008,529.375,790.657,2513.47,677.028,787.674,596.25,0.830207213
1566.4196,1499.89,505.915,534.834,500.789,790.132,504.447,560.834,522.067,589.161,998.276,518.46,528.812,788.721,2519.55,677.449,788.853,595.993,0.308746791
1567.4196,1503.56,506.283,534.976,501.162,790.135,504.253,561.866,522.428,589.56,998.037,517.967,529.211,788.64,2523.14,677.895,789.986,596.313,0.553672467
1568.4196,1507.34,506.805,535.85,501.271,790.673,503.744,563.067,523.05,590.151,996.594,517.683,530.139,789.9,2524.09,678.25,790.702,597.391,0.474855956
1569.4196,1508.79,507.15,536.553,501.08,791.495,503.26,565.021,523.383,590.054,994.788,517.726,530.556,790.543,2524.06,678.193,790.763,598.677,-0.050567237
1570.4196,1506.89,507.096,536.583,500.621,792.444,503.063,567.97,523.124,589.059,993.525,518.063,529.971,789.542,2524.32,677.66,790.183,599.341,-0.855157068
1571.4196,1504.47,506.716,536.546,500.105,793.656,503.18,571.236,522.645,588.265,993.842,518.319,529.159,788.422,2525.28,677.173,789.548,599.123,1.515225444
1572.4196,1504.73,506.138,537.187,499.764,795.299,503.592,574.062,522.403,588.764,996.603,518.116,528.989,788.985,2527.13,677.298,789.461,598.723,-1.039697239
1573.4196,1507.4,505.663,538.628,499.711,797.37,504.102,576.782,522.487,590.097,1000.39,517.593,529.347,790.917,2529.2,678.173,789.775,598.856,0.512580584
1574.4196,1509.5,505.717,540.511,499.965,799.732,504.38,580.57,522.702,590.93,1002.28,517.23,529.478,792.286,2530.21,679.65,789.849,599.657,1.334044609
1575.4196,1509.13,506.465,542.496,500.473,802.082,504.237,586.285,522.873,590.562,1000.67,517.289,528.958,791.865,2529.59,681.392,789.378,600.977,1.450768672
1576.4196,1508.02,507.211,544.329,500.947,803.594,503.951,593.716,522.916,589.798,997.606,517.413,528.321,790.868,2528.59,682.543,789.003,602.496,0.937337811
1577.4196,1508.53,507.131,545.79,501.072,803.392,503.88,602.392,522.774,589.576,995.678,517.172,528.225,790.92,2528.74,682.239,789.463,603.561,1.291161968
1578.4196,1510.94,506.381,546.948,500.886,801.764,504.037,611.115,522.526,589.82,995.759,516.673,528.756,791.969,2530.53,680.878,790.498,603.587,0.502970582
1579.4196,1513.63,506.001,548.13,500.75,800.057,504.125,618.022,522.375,589.766,997.383,516.441,529.549,792.436,2533.66,679.848,791.064,603.078,1.940214846
1580.4196,1515.18,506.704,549.669,500.888,799.36,503.926,621.476,522.443,588.989,999.87,516.779,530.245,791.264,2537.58,680.079,790.508,603.17,0.68987538
